activity subject variable mean
laying 21 fBodyBodyAccJerkMag.std.. -0.977604878888889
laying 22 fBodyBodyAccJerkMag.std.. -0.955635614444444
laying 23 fBodyBodyAccJerkMag.std.. -0.986540200694444
laying 24 fBodyBodyAccJerkMag.std.. -0.98328511625
laying 25 fBodyBodyAccJerkMag.std.. -0.963601212876712
laying 26 fBodyBodyAccJerkMag.std.. -0.987901463289474
laying 27 fBodyBodyAccJerkMag.std.. -0.988174859594595
laying 28 fBodyBodyAccJerkMag.std.. -0.972336128625
laying 29 fBodyBodyAccJerkMag.std.. -0.994366667681159
laying 30 fBodyBodyAccJerkMag.std.. -0.968087778
sitting 1 fBodyBodyAccJerkMag.std.. -0.981606177446808
sitting 2 fBodyBodyAccJerkMag.std.. -0.984124185869565
sitting 3 fBodyBodyAccJerkMag.std.. -0.966568852884615
sitting 4 fBodyBodyAccJerkMag.std.. -0.9615845194
sitting 5 fBodyBodyAccJerkMag.std.. -0.966545323409091
sitting 6 fBodyBodyAccJerkMag.std.. -0.947304700363636
sitting 7 fBodyBodyAccJerkMag.std.. -0.9684948675
sitting 8 fBodyBodyAccJerkMag.std.. -0.97932021173913
sitting 9 fBodyBodyAccJerkMag.std.. -0.9493949814
sitting 10 fBodyBodyAccJerkMag.std.. -0.983266741481482
sitting 11 fBodyBodyAccJerkMag.std.. -0.972289134150943
sitting 12 fBodyBodyAccJerkMag.std.. -0.972951443333333
sitting 13 fBodyBodyAccJerkMag.std.. -0.988332303469388
sitting 14 fBodyBodyAccJerkMag.std.. -0.972959409444444
sitting 15 fBodyBodyAccJerkMag.std.. -0.983276251694915
sitting 16 fBodyBodyAccJerkMag.std.. -0.982190554782609
sitting 17 fBodyBodyAccJerkMag.std.. -0.99031962640625
sitting 18 fBodyBodyAccJerkMag.std.. -0.991044297894737
sitting 19 fBodyBodyAccJerkMag.std.. -0.983687272739726
sitting 20 fBodyBodyAccJerkMag.std.. -0.972597744242424
sitting 21 fBodyBodyAccJerkMag.std.. -0.986991549529412
sitting 22 fBodyBodyAccJerkMag.std.. -0.967026275967742
sitting 23 fBodyBodyAccJerkMag.std.. -0.972117016617647
sitting 24 fBodyBodyAccJerkMag.std.. -0.98561372
sitting 25 fBodyBodyAccJerkMag.std.. -0.987618801076923
sitting 26 fBodyBodyAccJerkMag.std.. -0.989521272820513
sitting 27 fBodyBodyAccJerkMag.std.. -0.988531651142857
sitting 28 fBodyBodyAccJerkMag.std.. -0.970823336388889
sitting 29 fBodyBodyAccJerkMag.std.. -0.989822909333333
sitting 30 fBodyBodyAccJerkMag.std.. -0.985294959032258
standing 1 fBodyBodyAccJerkMag.std.. -0.992536003396226
standing 2 fBodyBodyAccJerkMag.std.. -0.97516046
standing 3 fBodyBodyAccJerkMag.std.. -0.94820681442623
standing 4 fBodyBodyAccJerkMag.std.. -0.96003249875
standing 5 fBodyBodyAccJerkMag.std.. -0.943601960178571
standing 6 fBodyBodyAccJerkMag.std.. -0.95538157877193
standing 7 fBodyBodyAccJerkMag.std.. -0.969092161886792
standing 8 fBodyBodyAccJerkMag.std.. -0.979135440925926
standing 9 fBodyBodyAccJerkMag.std.. -0.963593159555556
standing 10 fBodyBodyAccJerkMag.std.. -0.952105964545455
standing 11 fBodyBodyAccJerkMag.std.. -0.98802123106383
standing 12 fBodyBodyAccJerkMag.std.. -0.964145595245902
standing 13 fBodyBodyAccJerkMag.std.. -0.980621262631579
standing 14 fBodyBodyAccJerkMag.std.. -0.969677515666667
standing 15 fBodyBodyAccJerkMag.std.. -0.980184086603774
standing 16 fBodyBodyAccJerkMag.std.. -0.985912716923077
standing 17 fBodyBodyAccJerkMag.std.. -0.989472086666667
standing 18 fBodyBodyAccJerkMag.std.. -0.986277356712329
standing 19 fBodyBodyAccJerkMag.std.. -0.979179149452055
standing 20 fBodyBodyAccJerkMag.std.. -0.936025033013699
standing 21 fBodyBodyAccJerkMag.std.. -0.97192611741573
standing 22 fBodyBodyAccJerkMag.std.. -0.95665395968254
standing 23 fBodyBodyAccJerkMag.std.. -0.9750536875
standing 24 fBodyBodyAccJerkMag.std.. -0.973195509565217
standing 25 fBodyBodyAccJerkMag.std.. -0.982083315
standing 26 fBodyBodyAccJerkMag.std.. -0.981129312702703
standing 27 fBodyBodyAccJerkMag.std.. -0.983022277625
standing 28 fBodyBodyAccJerkMag.std.. -0.954963155316456
standing 29 fBodyBodyAccJerkMag.std.. -0.990327934615385
standing 30 fBodyBodyAccJerkMag.std.. -0.946639846949153
walking 1 fBodyBodyAccJerkMag.std.. -0.103492403002105
walking 2 fBodyBodyAccJerkMag.std.. -0.164091969449153
walking 3 fBodyBodyAccJerkMag.std.. -0.0898519904044828
walking 4 fBodyBodyAccJerkMag.std.. -0.320458701
walking 5 fBodyBodyAccJerkMag.std.. -0.305685376071429
walking 6 fBodyBodyAccJerkMag.std.. -0.0964999702982456
walking 7 fBodyBodyAccJerkMag.std.. -0.022138358
walking 8 fBodyBodyAccJerkMag.std.. -0.276436130125
walking 9 fBodyBodyAccJerkMag.std.. -0.322337536730769
walking 10 fBodyBodyAccJerkMag.std.. 0.0502087634986792
walking 11 fBodyBodyAccJerkMag.std.. -0.41744681559322
walking 12 fBodyBodyAccJerkMag.std.. -0.013953908696
walking 13 fBodyBodyAccJerkMag.std.. -0.113591923723684
walking 14 fBodyBodyAccJerkMag.std.. -0.453426008983051
walking 15 fBodyBodyAccJerkMag.std.. -0.342411927851852
walking 16 fBodyBodyAccJerkMag.std.. -0.441447754509804
walking 17 fBodyBodyAccJerkMag.std.. -0.211231860180328
walking 18 fBodyBodyAccJerkMag.std.. -0.444453486071429
walking 19 fBodyBodyAccJerkMag.std.. -0.0222869586038462
walking 20 fBodyBodyAccJerkMag.std.. -0.0310650270227451
walking 21 fBodyBodyAccJerkMag.std.. -0.0186734409634615
walking 22 fBodyBodyAccJerkMag.std.. 0.158286745226087
walking 23 fBodyBodyAccJerkMag.std.. -0.0457372334118644
walking 24 fBodyBodyAccJerkMag.std.. -0.40297998362069
walking 25 fBodyBodyAccJerkMag.std.. -0.51900424972973
walking 26 fBodyBodyAccJerkMag.std.. -0.268948465423729
walking 27 fBodyBodyAccJerkMag.std.. -0.279732022017544
walking 28 fBodyBodyAccJerkMag.std.. -0.436273009814815
walking 29 fBodyBodyAccJerkMag.std.. -0.169506499226415
walking 30 fBodyBodyAccJerkMag.std.. -0.366537416615385
walking_downstairs 1 fBodyBodyAccJerkMag.std.. -0.104052260726531
walking_downstairs 2 fBodyBodyAccJerkMag.std.. 0.227480732542553
walking_downstairs 3 fBodyBodyAccJerkMag.std.. -0.159102288018367
walking_downstairs 4 fBodyBodyAccJerkMag.std.. -0.280426776955556
walking_downstairs 5 fBodyBodyAccJerkMag.std.. -0.089735699787234
walking_downstairs 6 fBodyBodyAccJerkMag.std.. 0.15480886140625
walking_downstairs 7 fBodyBodyAccJerkMag.std.. 0.107856840302128
walking_downstairs 8 fBodyBodyAccJerkMag.std.. 0.134734731236842
walking_downstairs 9 fBodyBodyAccJerkMag.std.. 0.0705526138333333
walking_downstairs 10 fBodyBodyAccJerkMag.std.. 0.0380266696789474
walking_downstairs 11 fBodyBodyAccJerkMag.std.. -0.173661753717391
walking_downstairs 12 fBodyBodyAccJerkMag.std.. 0.0420631251108696
walking_downstairs 13 fBodyBodyAccJerkMag.std.. -0.0709893839055319
walking_downstairs 14 fBodyBodyAccJerkMag.std.. 0.194263424111111
walking_downstairs 15 fBodyBodyAccJerkMag.std.. 0.1505077506
walking_downstairs 16 fBodyBodyAccJerkMag.std.. -0.0919623368021277
walking_downstairs 17 fBodyBodyAccJerkMag.std.. -0.236538515947826
walking_downstairs 18 fBodyBodyAccJerkMag.std.. -0.386565072363636
walking_downstairs 19 fBodyBodyAccJerkMag.std.. 0.316346415348718
walking_downstairs 20 fBodyBodyAccJerkMag.std.. 0.0790379799133333
walking_downstairs 21 fBodyBodyAccJerkMag.std.. 0.06320531452
walking_downstairs 22 fBodyBodyAccJerkMag.std.. -0.118530349166667
walking_downstairs 23 fBodyBodyAccJerkMag.std.. 0.2244805035
walking_downstairs 24 fBodyBodyAccJerkMag.std.. -0.0827554911536364
walking_downstairs 25 fBodyBodyAccJerkMag.std.. -0.502224768103448
walking_downstairs 26 fBodyBodyAccJerkMag.std.. -0.067941075972
walking_downstairs 27 fBodyBodyAccJerkMag.std.. -0.113625944990909
walking_downstairs 28 fBodyBodyAccJerkMag.std.. -0.0883598523695652
walking_downstairs 29 fBodyBodyAccJerkMag.std.. -0.0797714324854167
walking_downstairs 30 fBodyBodyAccJerkMag.std.. -0.133124304612577
walking_upstairs 1 fBodyBodyAccJerkMag.std.. -0.533059853773585
walking_upstairs 2 fBodyBodyAccJerkMag.std.. -0.2604238389625
walking_upstairs 3 fBodyBodyAccJerkMag.std.. -0.48060920220339
walking_upstairs 4 fBodyBodyAccJerkMag.std.. -0.497324087307692
walking_upstairs 5 fBodyBodyAccJerkMag.std.. -0.378616675957447
walking_upstairs 6 fBodyBodyAccJerkMag.std.. -0.177734840922353
walking_upstairs 7 fBodyBodyAccJerkMag.std.. -0.497441363137255
walking_upstairs 8 fBodyBodyAccJerkMag.std.. -0.379266499780488
walking_upstairs 9 fBodyBodyAccJerkMag.std.. -0.484935752040816
walking_upstairs 10 fBodyBodyAccJerkMag.std.. -0.334365043829787
walking_upstairs 11 fBodyBodyAccJerkMag.std.. -0.513703461481481
walking_upstairs 12 fBodyBodyAccJerkMag.std.. -0.346565141730769
walking_upstairs 13 fBodyBodyAccJerkMag.std.. -0.491090809090909
walking_upstairs 14 fBodyBodyAccJerkMag.std.. -0.409847649281481
walking_upstairs 15 fBodyBodyAccJerkMag.std.. -0.391313399375
walking_upstairs 16 fBodyBodyAccJerkMag.std.. -0.51993124
walking_upstairs 17 fBodyBodyAccJerkMag.std.. -0.437383107916667
walking_upstairs 18 fBodyBodyAccJerkMag.std.. -0.587926077068965
walking_upstairs 19 fBodyBodyAccJerkMag.std.. -0.43467125
walking_upstairs 20 fBodyBodyAccJerkMag.std.. -0.280450026862745
walking_upstairs 21 fBodyBodyAccJerkMag.std.. -0.47772185
walking_upstairs 22 fBodyBodyAccJerkMag.std.. -0.151299835619048
walking_upstairs 23 fBodyBodyAccJerkMag.std.. -0.454324844901961
walking_upstairs 24 fBodyBodyAccJerkMag.std.. -0.45964779779661
walking_upstairs 25 fBodyBodyAccJerkMag.std.. -0.703433692615385
walking_upstairs 26 fBodyBodyAccJerkMag.std.. -0.393715352181818
walking_upstairs 27 fBodyBodyAccJerkMag.std.. -0.473011558823529
walking_upstairs 28 fBodyBodyAccJerkMag.std.. -0.374495907647059
walking_upstairs 29 fBodyBodyAccJerkMag.std.. -0.280583556530612
walking_upstairs 30 fBodyBodyAccJerkMag.std.. -0.580878133230769
laying 1 fBodyBodyGyroMag.std.. -0.82431943968
laying 2 fBodyBodyGyroMag.std.. -0.96109837875
laying 3 fBodyBodyGyroMag.std.. -0.955441855806452
laying 4 fBodyBodyGyroMag.std.. -0.947100325185185
laying 5 fBodyBodyGyroMag.std.. -0.959263063269231
laying 6 fBodyBodyGyroMag.std.. -0.928694890175439
laying 7 fBodyBodyGyroMag.std.. -0.918892518653846
laying 8 fBodyBodyGyroMag.std.. -0.93678697
laying 9 fBodyBodyGyroMag.std.. -0.9034005814
laying 10 fBodyBodyGyroMag.std.. -0.933701315344828
laying 11 fBodyBodyGyroMag.std.. -0.954849053508772
laying 12 fBodyBodyGyroMag.std.. -0.940373827666667
laying 13 fBodyBodyGyroMag.std.. -0.946133432096774
laying 14 fBodyBodyGyroMag.std.. -0.917760104901961
laying 15 fBodyBodyGyroMag.std.. -0.923682244861111
laying 16 fBodyBodyGyroMag.std.. -0.958975084
laying 17 fBodyBodyGyroMag.std.. -0.96002383915493
laying 18 fBodyBodyGyroMag.std.. -0.981468841692308
laying 19 fBodyBodyGyroMag.std.. -0.957496024457831
laying 20 fBodyBodyGyroMag.std.. -0.964205915441177
laying 21 fBodyBodyGyroMag.std.. -0.949736575111111
laying 22 fBodyBodyGyroMag.std.. -0.923552358194444
laying 23 fBodyBodyGyroMag.std.. -0.959025538194444
laying 24 fBodyBodyGyroMag.std.. -0.961369084583333
laying 25 fBodyBodyGyroMag.std.. -0.850661340684931
laying 26 fBodyBodyGyroMag.std.. -0.96613921868421
laying 27 fBodyBodyGyroMag.std.. -0.971806236756757
laying 28 fBodyBodyGyroMag.std.. -0.931675004125
laying 29 fBodyBodyGyroMag.std.. -0.976679046231884
laying 30 fBodyBodyGyroMag.std.. -0.952644449285714
sitting 1 fBodyBodyGyroMag.std.. -0.932198374893617
sitting 2 fBodyBodyGyroMag.std.. -0.961385745217391
sitting 3 fBodyBodyGyroMag.std.. -0.925449629
sitting 4 fBodyBodyGyroMag.std.. -0.9288505544
sitting 5 fBodyBodyGyroMag.std.. -0.934746865454545
sitting 6 fBodyBodyGyroMag.std.. -0.929549141636364
sitting 7 fBodyBodyGyroMag.std.. -0.895804978125
sitting 8 fBodyBodyGyroMag.std.. -0.953251156521739
sitting 9 fBodyBodyGyroMag.std.. -0.9064712292
sitting 10 fBodyBodyGyroMag.std.. -0.962459956111111
sitting 11 fBodyBodyGyroMag.std.. -0.960711241886792
sitting 12 fBodyBodyGyroMag.std.. -0.948460978823529
sitting 13 fBodyBodyGyroMag.std.. -0.96426809755102
sitting 14 fBodyBodyGyroMag.std.. -0.946517963703704
sitting 15 fBodyBodyGyroMag.std.. -0.963378228474576
sitting 16 fBodyBodyGyroMag.std.. -0.938863215072464
sitting 17 fBodyBodyGyroMag.std.. -0.97471085296875
sitting 18 fBodyBodyGyroMag.std.. -0.981252632807018
sitting 19 fBodyBodyGyroMag.std.. -0.950484417260274
sitting 20 fBodyBodyGyroMag.std.. -0.943725755909091
sitting 21 fBodyBodyGyroMag.std.. -0.972027251294118
sitting 22 fBodyBodyGyroMag.std.. -0.93356300983871
sitting 23 fBodyBodyGyroMag.std.. -0.938680776617647
sitting 24 fBodyBodyGyroMag.std.. -0.969105899117647
sitting 25 fBodyBodyGyroMag.std.. -0.970321897230769
sitting 26 fBodyBodyGyroMag.std.. -0.963650652307692
sitting 27 fBodyBodyGyroMag.std.. -0.970528266285714
sitting 28 fBodyBodyGyroMag.std.. -0.953534292638889
sitting 29 fBodyBodyGyroMag.std.. -0.971011373
sitting 30 fBodyBodyGyroMag.std.. -0.959513937258065
standing 1 fBodyBodyGyroMag.std.. -0.978466072075472
standing 2 fBodyBodyGyroMag.std.. -0.956788725740741
standing 3 fBodyBodyGyroMag.std.. -0.883439718032787
standing 4 fBodyBodyGyroMag.std.. -0.887194404285714
standing 5 fBodyBodyGyroMag.std.. -0.868913993928571
standing 6 fBodyBodyGyroMag.std.. -0.923108761578947
standing 7 fBodyBodyGyroMag.std.. -0.919848139056604
standing 8 fBodyBodyGyroMag.std.. -0.954119826296296
standing 9 fBodyBodyGyroMag.std.. -0.910909659555556
standing 10 fBodyBodyGyroMag.std.. -0.922961550454545
standing 11 fBodyBodyGyroMag.std.. -0.977437710851064
standing 12 fBodyBodyGyroMag.std.. -0.850033171967213
standing 13 fBodyBodyGyroMag.std.. -0.946857485438596
standing 14 fBodyBodyGyroMag.std.. -0.934815560833333
standing 15 fBodyBodyGyroMag.std.. -0.928838303773585
standing 16 fBodyBodyGyroMag.std.. -0.963574736025641
standing 17 fBodyBodyGyroMag.std.. -0.977263418717949
standing 18 fBodyBodyGyroMag.std.. -0.95911345739726
standing 19 fBodyBodyGyroMag.std.. -0.936723548493151
standing 20 fBodyBodyGyroMag.std.. -0.849127347123288
standing 21 fBodyBodyGyroMag.std.. -0.947763172921348
standing 22 fBodyBodyGyroMag.std.. -0.900222411269841
standing 23 fBodyBodyGyroMag.std.. -0.924805421470588
standing 24 fBodyBodyGyroMag.std.. -0.954407176956522
standing 25 fBodyBodyGyroMag.std.. -0.961090396891892
standing 26 fBodyBodyGyroMag.std.. -0.962967605810811
standing 27 fBodyBodyGyroMag.std.. -0.96540017025
standing 28 fBodyBodyGyroMag.std.. -0.878459662025316
standing 29 fBodyBodyGyroMag.std.. -0.975938728769231
standing 30 fBodyBodyGyroMag.std.. -0.888872227966102
walking 1 fBodyBodyGyroMag.std.. -0.321017953894737
walking 2 fBodyBodyGyroMag.std.. -0.651792839661017
walking 3 fBodyBodyGyroMag.std.. -0.632643292931034
walking 4 fBodyBodyGyroMag.std.. -0.593937200833333
walking 5 fBodyBodyGyroMag.std.. -0.589741506785714
walking 6 fBodyBodyGyroMag.std.. -0.510648322631579
walking 7 fBodyBodyGyroMag.std.. -0.343894914947368
walking 8 fBodyBodyGyroMag.std.. -0.327459577895833
walking 9 fBodyBodyGyroMag.std.. -0.562714528653846
walking 10 fBodyBodyGyroMag.std.. -0.499759796981132
walking 11 fBodyBodyGyroMag.std.. -0.59974543779661
walking 12 fBodyBodyGyroMag.std.. -0.4948022154
walking 13 fBodyBodyGyroMag.std.. -0.379951835438597
walking 14 fBodyBodyGyroMag.std.. -0.265504551525424
walking 15 fBodyBodyGyroMag.std.. -0.481750218518519
walking 16 fBodyBodyGyroMag.std.. -0.721137001568627
walking 17 fBodyBodyGyroMag.std.. -0.615320077704918
walking 18 fBodyBodyGyroMag.std.. -0.668908146607143
walking 19 fBodyBodyGyroMag.std.. -0.141598402309615
walking 20 fBodyBodyGyroMag.std.. -0.196210236058824
walking 21 fBodyBodyGyroMag.std.. -0.512249343076923
walking 22 fBodyBodyGyroMag.std.. -0.464019127391304
walking 23 fBodyBodyGyroMag.std.. -0.061476584759322
walking 24 fBodyBodyGyroMag.std.. -0.668032801896552
walking 25 fBodyBodyGyroMag.std.. -0.529262243378378
walking 26 fBodyBodyGyroMag.std.. -0.60946621661017
walking 27 fBodyBodyGyroMag.std.. -0.546888146491228
walking 28 fBodyBodyGyroMag.std.. -0.516811574074074
walking 29 fBodyBodyGyroMag.std.. -0.429156830566038
walking 30 fBodyBodyGyroMag.std.. -0.331541740923077
walking_downstairs 1 fBodyBodyGyroMag.std.. -0.398350390122449
walking_downstairs 2 fBodyBodyGyroMag.std.. -0.372576755361702
walking_downstairs 3 fBodyBodyGyroMag.std.. -0.322440827020408
walking_downstairs 4 fBodyBodyGyroMag.std.. -0.457674088
walking_downstairs 5 fBodyBodyGyroMag.std.. -0.484141274255319
walking_downstairs 6 fBodyBodyGyroMag.std.. -0.242353857320833
walking_downstairs 7 fBodyBodyGyroMag.std.. -0.396909651702128
walking_downstairs 8 fBodyBodyGyroMag.std.. -0.255590314210526
walking_downstairs 9 fBodyBodyGyroMag.std.. -0.424170737142857
walking_downstairs 10 fBodyBodyGyroMag.std.. -0.387780104447368
walking_downstairs 11 fBodyBodyGyroMag.std.. -0.380559426947826
walking_downstairs 12 fBodyBodyGyroMag.std.. -0.423553971956522
walking_downstairs 13 fBodyBodyGyroMag.std.. -0.400560061212766
walking_downstairs 14 fBodyBodyGyroMag.std.. -0.223927430580444
walking_downstairs 15 fBodyBodyGyroMag.std.. -0.34938720602381
walking_downstairs 16 fBodyBodyGyroMag.std.. -0.479939845914894
walking_downstairs 17 fBodyBodyGyroMag.std.. -0.428868687826087
walking_downstairs 18 fBodyBodyGyroMag.std.. -0.533844932145455
walking_downstairs 19 fBodyBodyGyroMag.std.. 0.0320366671179487
walking_downstairs 20 fBodyBodyGyroMag.std.. -0.151681987177778
walking_downstairs 21 fBodyBodyGyroMag.std.. -0.484489974222222
walking_downstairs 22 fBodyBodyGyroMag.std.. -0.341863671805556
walking_downstairs 23 fBodyBodyGyroMag.std.. -0.218930425944444
walking_downstairs 24 fBodyBodyGyroMag.std.. -0.470147270181818
walking_downstairs 25 fBodyBodyGyroMag.std.. -0.423707329706897
walking_downstairs 26 fBodyBodyGyroMag.std.. -0.39299065312
walking_downstairs 27 fBodyBodyGyroMag.std.. -0.397984195568182
walking_downstairs 28 fBodyBodyGyroMag.std.. -0.362903836717391
walking_downstairs 29 fBodyBodyGyroMag.std.. -0.323024575098542
walking_downstairs 30 fBodyBodyGyroMag.std.. -0.252361882572581
walking_upstairs 1 fBodyBodyGyroMag.std.. -0.182985518264151
walking_upstairs 2 fBodyBodyGyroMag.std.. -0.438620401875
walking_upstairs 3 fBodyBodyGyroMag.std.. -0.445181802430508
walking_upstairs 4 fBodyBodyGyroMag.std.. -0.552489628846154
walking_upstairs 5 fBodyBodyGyroMag.std.. -0.440445051914894
walking_upstairs 6 fBodyBodyGyroMag.std.. -0.318173892545098
walking_upstairs 7 fBodyBodyGyroMag.std.. -0.444994481882353
walking_upstairs 8 fBodyBodyGyroMag.std.. -0.183325647134146
walking_upstairs 9 fBodyBodyGyroMag.std.. -0.456841325204082
walking_upstairs 10 fBodyBodyGyroMag.std.. -0.166969377765957
walking_upstairs 11 fBodyBodyGyroMag.std.. -0.381223382777778
walking_upstairs 12 fBodyBodyGyroMag.std.. -0.564435086711538
walking_upstairs 13 fBodyBodyGyroMag.std.. -0.470770800363636
walking_upstairs 14 fBodyBodyGyroMag.std.. 0.236659662496296
walking_upstairs 15 fBodyBodyGyroMag.std.. -0.308585869854167
walking_upstairs 16 fBodyBodyGyroMag.std.. -0.532486721568627
walking_upstairs 17 fBodyBodyGyroMag.std.. -0.496444579791667
walking_upstairs 18 fBodyBodyGyroMag.std.. -0.533044636034483
walking_upstairs 19 fBodyBodyGyroMag.std.. -0.3771327525
walking_upstairs 20 fBodyBodyGyroMag.std.. -0.360948341823529
walking_upstairs 21 fBodyBodyGyroMag.std.. -0.483407096425532
walking_upstairs 22 fBodyBodyGyroMag.std.. -0.234023031571429
walking_upstairs 23 fBodyBodyGyroMag.std.. -0.470491576431373
walking_upstairs 24 fBodyBodyGyroMag.std.. -0.54907099
walking_upstairs 25 fBodyBodyGyroMag.std.. -0.386612992876923
walking_upstairs 26 fBodyBodyGyroMag.std.. -0.569632
walking_upstairs 27 fBodyBodyGyroMag.std.. -0.523335975411765
walking_upstairs 28 fBodyBodyGyroMag.std.. -0.528187016862745
walking_upstairs 29 fBodyBodyGyroMag.std.. -0.074331469755102
walking_upstairs 30 fBodyBodyGyroMag.std.. -0.151472278383077
laying 1 fBodyBodyGyroJerkMag.std.. -0.9326606676
laying 2 fBodyBodyGyroJerkMag.std.. -0.989492660416667
laying 3 fBodyBodyGyroJerkMag.std.. -0.982568158064516
laying 4 fBodyBodyGyroJerkMag.std.. -0.982543631666667
